direction,open_time,entry_price,initial_stop_loss,stop_loss,tp1,tp2,tp3,risk_percent,score,reasons,nearest_high_above,nearest_high_below,nearest_low_above,nearest_low_below,breakeven_active,breakeven_time,tp1_hit,tp1_time,tp2_hit,tp2_time,tp3_hit,tp3_time,max_profit_lock_level,candles_in_trade,close_time,close_price,close_reason,rr,result_percent,balance_before,balance_after
BUY,2024-07-18 14:45:00+00:00,2465.54,2464.63,2464.63,2466.45,2467.3599999999997,2468.2699999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2474.90 zone=(2474.90-2474.90) touches=1 strength=1,SWING_HIGH price=2460.40 zone=(2460.40-2460.40) touches=1 strength=1,SWING_LOW price=2464.63 zone=(2464.63-2464.63) touches=1 strength=1,SWING_LOW price=2464.05 zone=(2464.05-2464.05) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-07-18 15:00:00+00:00,2464.63,STOP LOSS,-1.0,-1.0,1159.911943309908,1148.312823876809
BUY,2024-07-18 17:45:00+00:00,2466.75,2461.58,2461.58,2471.92,2477.09,2482.26,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2474.90 zone=(2474.90-2474.90) touches=1 strength=1,SWING_HIGH price=2460.40 zone=(2460.40-2460.40) touches=1 strength=1,None,SWING_LOW price=2466.74 zone=(2466.74-2466.74) touches=1 strength=1,False,,False,,False,,False,,0,4,2024-07-18 18:45:00+00:00,2461.58,STOP LOSS,-1.0,-1.0,1148.312823876809,1136.829695638041
BUY,2024-07-22 01:30:00+00:00,2410.17,2395.51,2395.51,2424.83,2439.49,2454.1499999999996,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2414.00 zone=(2414.00-2414.00) touches=1 strength=1,SWING_HIGH price=2408.31 zone=(2408.31-2408.31) touches=1 strength=1,SWING_LOW price=2411.51 zone=(2411.51-2411.51) touches=1 strength=1,SWING_LOW price=2410.00 zone=(2410.00-2410.00) touches=1 strength=1,False,,False,,False,,False,,0,14,2024-07-22 05:00:00+00:00,2406.35,EXIT SIGNAL,-0.26057298772170545,-0.26057298772170545,1136.829695638041,1133.8674245348093
BUY,2024-07-22 06:30:00+00:00,2408.84,2395.51,2395.51,2422.17,2435.5,2448.83,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2406.68 zone=(2406.68-2406.68) touches=1 strength=1,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 07:15:00+00:00,2404.67,EXIT SIGNAL,-0.3128282070517701,-0.3128282070517701,1133.8674245348093,1130.320367400293
BUY,2024-07-22 07:30:00+00:00,2404.67,2395.51,2395.51,2413.83,2422.99,2432.1499999999996,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2406.68 zone=(2406.68-2406.68) touches=1 strength=1,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 08:15:00+00:00,2403.82,EXIT SIGNAL,-0.09279475982531905,-0.09279475982531905,1130.320367400293,1129.2714893301072
BUY,2024-07-22 08:30:00+00:00,2403.82,2395.51,2395.51,2412.13,2420.44,2428.75,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 09:15:00+00:00,2402.01,EXIT SIGNAL,-0.21780986762935708,-0.21780986762935708,1129.2714893301072,1126.8118245940211
BUY,2024-07-22 09:30:00+00:00,2402.01,2395.51,2395.51,2408.51,2415.01,2421.51,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 10:15:00+00:00,2402.86,EXIT SIGNAL,0.1307692307692168,0.1307692307692168,1126.8118245940211,1128.2853477492595
BUY,2024-07-22 10:30:00+00:00,2402.86,2395.51,2395.51,2410.21,2417.56,2424.91,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 11:15:00+00:00,2403.42,EXIT SIGNAL,0.0761904761904697,0.0761904761904697,1128.2853477492595,1129.144993728497
BUY,2024-07-22 11:30:00+00:00,2403.42,2398.72,2398.72,2408.1200000000003,2412.8200000000006,2417.520000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,SWING_LOW price=2400.33 zone=(2400.33-2400.33) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-22 12:15:00+00:00,2402.26,EXIT SIGNAL,-0.24680851063825257,-0.24680851063825257,1129.144993728497,1126.3581677865293
BUY,2024-07-22 12:30:00+00:00,2402.26,2398.72,2402.26,2405.8000000000006,2409.340000000001,2412.8800000000015,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2404.81 zone=(2404.81-2404.81) touches=1 strength=1,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,True,2024-07-22 13:30:00+00:00,True,2024-07-22 13:30:00+00:00,False,,False,,0,7,2024-07-22 14:15:00+00:00,2402.26,BREAKEVEN,0.0,0.0,1126.3581677865293,1126.3581677865293
BUY,2024-07-22 14:30:00+00:00,2402.94,2398.72,2398.72,2407.1600000000003,2411.3800000000006,2415.600000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2408.25 zone=(2408.25-2408.25) touches=1 strength=1,None,SWING_LOW price=2398.72 zone=(2398.72-2398.72) touches=1 strength=1,SWING_LOW price=2395.51 zone=(2395.51-2395.51) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-07-22 14:45:00+00:00,2398.72,STOP LOSS,-1.0,-1.0,1126.3581677865293,1115.094586108664
SELL,2024-07-23 03:15:00+00:00,2395.96,2399.79,2399.79,2392.13,2388.3,2384.4700000000003,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2399.79 zone=(2399.79-2399.79) touches=1 strength=1,None,SWING_LOW price=2401.31 zone=(2401.31-2401.31) touches=1 strength=1,SWING_LOW price=2398.72 zone=(2398.72-2398.72) touches=1 strength=1,False,,False,,False,,False,,0,2,2024-07-23 03:45:00+00:00,2399.79,STOP LOSS,-1.0,-1.0,1115.094586108664,1103.9436402475774
SELL,2024-07-26 04:15:00+00:00,2359.87,2365.18,2365.18,2354.56,2349.25,2343.94,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2378.49 zone=(2378.49-2378.49) touches=1 strength=1,SWING_HIGH price=2365.18 zone=(2365.18-2365.18) touches=1 strength=1,SWING_LOW price=2383.71 zone=(2383.71-2383.71) touches=1 strength=1,SWING_LOW price=2366.61 zone=(2366.61-2366.61) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-07-26 04:30:00+00:00,2365.18,STOP LOSS,-1.0,-1.0,1103.9436402475774,1092.9042038451016
SELL,2024-07-29 14:45:00+00:00,2390.57,2395.96,2395.96,2385.1800000000003,2379.7900000000004,2374.4000000000005,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2390.56 zone=(2390.56-2390.56) touches=1 strength=1,SWING_HIGH price=2382.33 zone=(2382.33-2382.33) touches=1 strength=1,SWING_LOW price=2388.06 zone=(2388.06-2388.06) touches=1 strength=1,SWING_LOW price=2386.77 zone=(2386.77-2386.77) touches=1 strength=1,False,,False,,False,,False,,0,5,2024-07-29 16:00:00+00:00,2394.42,EXIT SIGNAL,-0.7142857142857143,-0.7142857142857143,1092.9042038451016,1085.097745246208
SELL,2024-07-29 17:30:00+00:00,2390.33,2395.37,2380.25,2385.29,2380.25,2375.21,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2382.33 zone=(2382.33-2382.33) touches=1 strength=1,SWING_HIGH price=2379.13 zone=(2379.13-2379.13) touches=1 strength=1,SWING_LOW price=2383.71 zone=(2383.71-2383.71) touches=1 strength=1,SWING_LOW price=2370.04 zone=(2370.04-2370.04) touches=1 strength=1,True,2024-07-29 17:45:00+00:00,True,2024-07-29 17:45:00+00:00,True,2024-07-29 17:45:00+00:00,True,2024-07-29 18:15:00+00:00,2,11,2024-07-29 20:15:00+00:00,2380.25,PROFIT LOCK TP2,2.0,2.0,1085.097745246208,1106.7997001511321
SELL,2024-07-30 03:15:00+00:00,2381.05,2385.23,2381.05,2376.8700000000003,2372.6900000000005,2368.5100000000007,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2382.33 zone=(2382.33-2382.33) touches=1 strength=1,SWING_HIGH price=2379.13 zone=(2379.13-2379.13) touches=1 strength=1,SWING_LOW price=2383.71 zone=(2383.71-2383.71) touches=1 strength=1,SWING_LOW price=2370.04 zone=(2370.04-2370.04) touches=1 strength=1,True,2024-07-30 04:30:00+00:00,True,2024-07-30 04:30:00+00:00,False,,False,,0,8,2024-07-30 05:15:00+00:00,2381.05,BREAKEVEN,0.0,0.0,1106.7997001511321,1106.7997001511321
SELL,2024-07-30 05:30:00+00:00,2379.29,2385.23,2385.23,2373.35,2367.41,2361.47,1.0,80,"['H1 bearish trend', 'H1 bearish structure', 'M15 bearish timing', 'Distance filter OK']",SWING_HIGH price=2382.33 zone=(2382.33-2382.33) touches=1 strength=1,SWING_HIGH price=2379.13 zone=(2379.13-2379.13) touches=1 strength=1,SWING_LOW price=2383.71 zone=(2383.71-2383.71) touches=1 strength=1,SWING_LOW price=2370.04 zone=(2370.04-2370.04) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-07-30 06:15:00+00:00,2384.26,EXIT SIGNAL,-0.8367003367003719,-0.8367003367003719,1106.7997001511321,1097.539103333369
BUY,2024-07-31 09:15:00+00:00,2418.45,2403.96,2432.9399999999996,2432.9399999999996,2447.4299999999994,2461.919999999999,1.0,85,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'M15 bullish timing']",SWING_HIGH price=2432.02 zone=(2432.02-2432.02) touches=1 strength=1,SWING_HIGH price=2418.99 zone=(2418.99-2418.99) touches=1 strength=1,None,SWING_LOW price=2409.61 zone=(2409.61-2409.61) touches=1 strength=1,True,2024-07-31 21:45:00+00:00,True,2024-07-31 21:45:00+00:00,True,2024-07-31 22:30:00+00:00,False,,1,99,2024-08-01 11:00:00+00:00,2440.45,EXIT SIGNAL,1.5182884748102368,1.5182884748102368,1097.539103333369,1114.2029130458152
BUY,2024-08-01 15:00:00+00:00,2440.6,2430.0,2451.2,2451.2,2461.7999999999997,2472.3999999999996,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2448.83 zone=(2448.83-2448.83) touches=1 strength=1,SWING_HIGH price=2432.02 zone=(2432.02-2432.02) touches=1 strength=1,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,SWING_LOW price=2437.37 zone=(2437.37-2437.37) touches=1 strength=1,True,2024-08-01 15:30:00+00:00,True,2024-08-01 15:30:00+00:00,True,2024-08-01 17:00:00+00:00,False,,1,9,2024-08-01 17:15:00+00:00,2451.2,PROFIT LOCK TP1,1.0,1.0,1114.2029130458152,1125.3449421762734
BUY,2024-08-01 17:45:00+00:00,2451.17,2430.0,2430.0,2472.34,2493.51,2514.6800000000003,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2448.83 zone=(2448.83-2448.83) touches=1 strength=1,SWING_HIGH price=2432.02 zone=(2432.02-2432.02) touches=1 strength=1,None,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,False,,False,,False,,False,,0,10,2024-08-01 20:15:00+00:00,2437.03,EXIT SIGNAL,-0.6679263108171858,-0.6679263108171858,1125.3449421762734,1117.8284672200275
BUY,2024-08-01 22:45:00+00:00,2443.71,2430.0,2430.0,2457.42,2471.13,2484.84,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2448.83 zone=(2448.83-2448.83) touches=1 strength=1,SWING_HIGH price=2432.02 zone=(2432.02-2432.02) touches=1 strength=1,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,SWING_LOW price=2437.37 zone=(2437.37-2437.37) touches=1 strength=1,False,,False,,False,,False,,0,18,2024-08-02 04:15:00+00:00,2443.04,EXIT SIGNAL,-0.04886943836616127,-0.04886943836616127,1117.8284672200275,1117.2821907262
BUY,2024-08-02 04:30:00+00:00,2443.04,2434.93,2459.26,2451.15,2459.26,2467.3700000000003,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2448.83 zone=(2448.83-2448.83) touches=1 strength=1,SWING_HIGH price=2428.97 zone=(2428.97-2428.97) touches=1 strength=1,None,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,True,2024-08-02 05:00:00+00:00,True,2024-08-02 05:00:00+00:00,True,2024-08-02 06:15:00+00:00,True,2024-08-02 09:00:00+00:00,2,40,2024-08-02 14:30:00+00:00,2459.26,PROFIT LOCK TP2,2.0,2.0,1117.2821907262,1139.627834540724
BUY,2024-08-02 16:00:00+00:00,2472.86,2434.91,2434.91,2510.8100000000004,2548.7600000000007,2586.710000000001,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing']",None,SWING_HIGH price=2468.41 zone=(2468.41-2468.41) touches=1 strength=1,None,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,False,,False,,False,,False,,0,6,2024-08-02 17:30:00+00:00,2434.91,STOP LOSS,-1.0,-1.0,1139.627834540724,1128.231556195317
BUY,2024-08-05 06:15:00+00:00,2443.51,2413.82,2413.82,2473.2000000000003,2502.8900000000003,2532.5800000000004,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2450.95 zone=(2450.95-2450.95) touches=1 strength=1,SWING_HIGH price=2448.83 zone=(2448.83-2448.83) touches=1 strength=1,None,SWING_LOW price=2444.35 zone=(2444.35-2444.35) touches=1 strength=1,False,,False,,False,,False,,0,10,2024-08-05 08:45:00+00:00,2437.7,EXIT SIGNAL,-0.1956887841024045,-0.1956887841024045,1128.231556195317,1126.0237335811387
BUY,2024-08-05 09:15:00+00:00,2432.0,2413.82,2413.82,2450.18,2468.3599999999997,2486.5399999999995,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2428.97 zone=(2428.97-2428.97) touches=1 strength=1,SWING_HIGH price=2425.42 zone=(2425.42-2425.42) touches=1 strength=1,SWING_LOW price=2430.00 zone=(2430.00-2430.00) touches=1 strength=1,SWING_LOW price=2421.45 zone=(2421.45-2421.45) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-08-05 10:00:00+00:00,2429.82,EXIT SIGNAL,-0.11991199119911199,-0.11991199119911199,1126.0237335811387,1124.673496100827
BUY,2024-08-05 10:15:00+00:00,2429.82,2413.82,2413.82,2445.82,2461.82,2477.82,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2446.57 zone=(2446.57-2446.57) touches=1 strength=1,SWING_HIGH price=2428.97 zone=(2428.97-2428.97) touches=1 strength=1,SWING_LOW price=2434.91 zone=(2434.91-2434.91) touches=1 strength=1,SWING_LOW price=2430.00 zone=(2430.00-2430.00) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-08-05 11:00:00+00:00,2430.67,EXIT SIGNAL,0.053124999999994316,0.053124999999994316,1124.673496100827,1125.2709788956304
BUY,2024-08-05 11:15:00+00:00,2430.67,2421.87,2421.87,2439.4700000000003,2448.2700000000004,2457.0700000000006,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2425.42 zone=(2425.42-2425.42) touches=1 strength=1,SWING_HIGH price=2412.80 zone=(2412.80-2412.80) touches=1 strength=1,SWING_LOW price=2430.00 zone=(2430.00-2430.00) touches=1 strength=1,SWING_LOW price=2421.87 zone=(2421.87-2421.87) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-08-05 12:00:00+00:00,2424.17,EXIT SIGNAL,-0.7386363636363483,-0.7386363636363483,1125.2709788956304,1116.9593182560607
BUY,2024-08-05 12:45:00+00:00,2426.62,2421.87,2421.87,2431.37,2436.12,2440.87,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2425.42 zone=(2425.42-2425.42) touches=1 strength=1,SWING_HIGH price=2412.80 zone=(2412.80-2412.80) touches=1 strength=1,SWING_LOW price=2430.00 zone=(2430.00-2430.00) touches=1 strength=1,SWING_LOW price=2421.87 zone=(2421.87-2421.87) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-08-05 13:00:00+00:00,2421.87,STOP LOSS,-1.0,-1.0,1116.9593182560607,1105.7897250735
BUY,2024-08-05 13:15:00+00:00,2423.79,2421.87,2421.87,2425.71,2427.63,2429.55,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2410.91 zone=(2410.91-2410.91) touches=1 strength=1,SWING_HIGH price=2402.90 zone=(2402.90-2402.90) touches=1 strength=1,SWING_LOW price=2410.83 zone=(2410.83-2410.83) touches=1 strength=1,SWING_LOW price=2403.96 zone=(2403.96-2403.96) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-08-05 13:30:00+00:00,2421.87,STOP LOSS,-1.0,-1.0,1105.7897250735,1094.731827822765
BUY,2024-08-06 01:15:00+00:00,2411.27,2363.96,2363.96,2458.58,2505.89,2553.2,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2410.91 zone=(2410.91-2410.91) touches=1 strength=1,SWING_HIGH price=2402.90 zone=(2402.90-2402.90) touches=1 strength=1,SWING_LOW price=2410.83 zone=(2410.83-2410.83) touches=1 strength=1,SWING_LOW price=2403.96 zone=(2403.96-2403.96) touches=1 strength=1,False,,False,,False,,False,,0,5,2024-08-06 02:30:00+00:00,2406.58,EXIT SIGNAL,-0.0991333756076952,-0.0991333756076952,1094.731827822765,1093.6465832079923
BUY,2024-08-06 03:45:00+00:00,2415.23,2363.96,2363.96,2466.5,2517.77,2569.04,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2425.42 zone=(2425.42-2425.42) touches=1 strength=1,SWING_HIGH price=2412.80 zone=(2412.80-2412.80) touches=1 strength=1,SWING_LOW price=2417.32 zone=(2417.32-2417.32) touches=1 strength=1,SWING_LOW price=2415.24 zone=(2415.24-2415.24) touches=1 strength=1,False,,False,,False,,False,,0,6,2024-08-06 05:15:00+00:00,2411.45,EXIT SIGNAL,-0.0737273259215955,-0.0737273259215955,1093.6465832079923,1092.8402668271601
BUY,2024-08-06 05:30:00+00:00,2411.45,2404.17,2404.17,2418.7299999999996,2426.0099999999993,2433.289999999999,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2410.91 zone=(2410.91-2410.91) touches=1 strength=1,SWING_HIGH price=2402.90 zone=(2402.90-2402.90) touches=1 strength=1,SWING_LOW price=2410.83 zone=(2410.83-2410.83) touches=1 strength=1,SWING_LOW price=2404.17 zone=(2404.17-2404.17) touches=1 strength=1,False,,False,,False,,False,,0,3,2024-08-06 06:15:00+00:00,2409.5,EXIT SIGNAL,-0.26785714285712725,-0.26785714285712725,1092.8402668271601,1089.9130161124447
BUY,2024-08-06 08:15:00+00:00,2409.82,2404.17,2404.17,2415.4700000000003,2421.1200000000003,2426.7700000000004,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2402.28 zone=(2402.28-2402.28) touches=1 strength=1,SWING_HIGH price=2397.78 zone=(2397.78-2397.78) touches=1 strength=1,SWING_LOW price=2403.96 zone=(2403.96-2403.96) touches=1 strength=1,SWING_LOW price=2388.40 zone=(2388.40-2388.40) touches=1 strength=1,False,,False,,False,,False,,0,2,2024-08-06 08:45:00+00:00,2404.17,STOP LOSS,-1.0,-1.0,1089.9130161124447,1079.0138859513202
BUY,2024-08-06 09:30:00+00:00,2406.15,2404.17,2404.17,2408.13,2410.11,2412.09,1.0,75,"['H4 bullish context', 'H1 bullish trend', 'H1 bullish structure', 'Distance filter OK']",SWING_HIGH price=2402.28 zone=(2402.28-2402.28) touches=1 strength=1,SWING_HIGH price=2397.78 zone=(2397.78-2397.78) touches=1 strength=1,SWING_LOW price=2403.96 zone=(2403.96-2403.96) touches=1 strength=1,SWING_LOW price=2388.40 zone=(2388.40-2388.40) touches=1 strength=1,False,,False,,False,,False,,0,1,2024-08-06 09:45:00+00:00,2404.17,STOP LOSS,-1.0,-1.0,1079.0138859513202,1068.223747091807
BUY,2024-08-06 11:15:00+00:00,2413.32,2394.6,2394.6,2432.0400000000004,2450.7600000000007,2469.480000000001,1.0,90,"['H4 bullish context', 'H1 bullish trend', 'M15 bullish timing', 'Distance filter OK']",SWING_HIGH price=2410.91 zone=(2410.91-2410.91) touches=1 strength=1,SWING_HIGH price=2402.28 zone=(2402.28-2402.28) touches=1 strength=1,SWING_LOW price=2413.82 zone=(2413.82-2413.82) touches=1 strength=1,SWING_LOW price=2410.83 zone=(2410.83-2410.83) touches=1 strength=1,False,,False,,False,,False,,0,17,2024-08-06 15:30:00+00:00,2394.6,STOP LOSS,-1.0,-1.0,1068.223747091807,1057.5415096208887
